"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-28"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 울산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"13768","울산광역시 울주군 상북면 궁근정리","830-1","0830","0001","삼진금탑","59.7400","202503","01","2,800","-","6","개인","개인","1992","신기1길 5","-","중개거래","울산 울주군","25.03.10"
"13769","울산광역시 울주군 범서읍 구영리","209-1","0209","0001","구영2차푸르지오","84.8400","202503","01","51,300","501","10","개인","개인","2007","구영로 101-7","-","중개거래","울산 울주군","25.05.13"
"13770","울산광역시 울주군 청량읍 상남리","696-2","0696","0002","덕하한양수자인","57.8700","202503","01","27,500","108동","13","개인","개인","2018","덕하로 182","-","중개거래","울산 울주군","25.03.24"
"13771","울산광역시 북구 달천동","1-5","0001","0005","달천아이파크1차","134.9050","202503","01","42,000","106","12","개인","개인","2008","달천로 50","-","중개거래","울산 북구","25.04.30"
"13772","울산광역시 북구 중산동","1317-1","1317","0001","U-스타시티일동미라주더스타3단지","84.8941","202503","01","33,900","306동","10","개인","개인","2019","중산로 45","-","중개거래","울산 북구","25.03.28"
"13773","울산광역시 북구 달천동","107-1","0107","0001","그린카운티2","59.8237","202503","01","18,700","204","7","개인","개인","2004","달천로 109","-","중개거래","울산 북구","25.03.25"
"13774","울산광역시 북구 명촌동","BL-126-101","0126","0101","평창리비에르2차","84.5532","202503","01","31,800","223","17","개인","개인","2003","명촌로 91","-","중개거래","울산 중구","25.04.21"
"13775","울산광역시 북구 중산동","1277-1","1277","0001","울산오토밸리로Z00M파크","84.9164","202503","01","30,400","103","16","개인","개인","2016","중산서로 19","-","중개거래","울산 북구","25.03.31"
"13776","울산광역시 울주군 언양읍 송대리","53-1","0053","0001","양우내안애더퍼스트","72.8926","202503","01","28,000","125동","9","개인","개인","2019","내곡능골길 93-20","-","중개거래","울산 울주군","25.04.30"
"13777","울산광역시 북구 중산동","1317-1","1317","0001","U-스타시티일동미라주더스타3단지","59.9284","202503","01","26,700","302동","13","개인","개인","2019","중산로 45","-","중개거래","울산 북구","25.09.09"
"13778","울산광역시 울주군 범서읍 천상리","578","0578","0000","청구(천상그린타운)1차","115.4400","202503","01","27,300","101","20","개인","개인","1998","평천길 94","-","중개거래","울산 울주군","25.07.25"
"13779","울산광역시 울주군 삼남읍 교동리","1678-1","1678","0001","KTX울산역우성스마트시티뷰","84.9939","202503","01","40,400","102동","29","개인","개인","2018","울산역로 300","-","중개거래","울산 울주군","25.04.30"
"13780","울산광역시 북구 신천동","786","0786","0000","울산신천엠코타운","84.7513","202503","01","31,800","105","7","개인","개인","2010","신천소공원로 15","-","중개거래","울산 남구, 울산 북구","25.04.08"
"13781","울산광역시 울주군 청량읍 삼정리","755","0755","0000","쌍용하나빌리지","59.9400","202503","01","9,700","303","4","개인","개인","1999","삼정로 92","-","중개거래","울산 울주군","25.03.20"
"13782","울산광역시 북구 달천동","107","0107","0000","그린카운티1","59.8237","202502","28","16,000","103","7","개인","개인","2004","달천로 119","-","직거래","-","25.04.11"
"13783","울산광역시 북구 중산동","617","0617","0000","현대글로리아","59.2650","202502","28","6,950","-","17","개인","개인","1996","이화5길 23","-","중개거래","울산 북구","-"
"13784","울산광역시 북구 중산동","622","0622","0000","중산현대","59.5950","202502","28","7,000","201","16","개인","개인","1995","이화5길 20","-","중개거래","울산 북구","25.03.25"
"13785","울산광역시 북구 중산동","617","0617","0000","현대글로리아","71.8200","202502","28","8,400","-","12","개인","개인","1996","이화5길 23","20250304","중개거래","울산 북구","-"
"13786","울산광역시 북구 중산동","1318","1318","0000","U-스타시티일동미라주더스타1단지","59.9284","202502","28","26,000","-","4","개인","개인","2018","중산로 48","20250228","중개거래","울산 북구","-"
"13787","울산광역시 북구 천곡동","418","0418","0000","삼성코아루","75.9930","202502","28","24,400","119","15","개인","개인","2005","천곡남로 37","-","중개거래","울산 북구","25.03.14"
"13788","울산광역시 울주군 언양읍 동부리","360-1","0360","0001","언양동부주공","49.8500","202502","28","13,500","102","4","개인","개인","1999","북문8길 17","-","중개거래","울산 울주군","25.04.14"
"13789","울산광역시 울주군 언양읍 어음리","175","0175","0000","e편한세상울산역어반스퀘어","84.8763","202502","28","42,000","103동","18","개인","개인","2022","언양로 77","-","중개거래","울산 울주군","25.03.10"
"13790","울산광역시 울주군 온양읍 대안리","750","0750","0000","울산온양일동미라주아파트","84.9645","202502","28","39,000","106동","11","개인","개인","2018","대안3길 46","-","중개거래","울산 울주군","25.04.30"
"13791","울산광역시 울주군 온양읍 대안리","196","0196","0000","울산온양대우","59.9500","202502","28","12,900","109","4","개인","개인","1998","솔밭1길 12","-","중개거래","울산 울주군","25.03.31"
"13792","울산광역시 울주군 온양읍 대안리","177-3","0177","0003","국도발리","82.8103","202502","28","18,500","101","11","개인","개인","2008","보곡1길 18-5","-","중개거래","울산 울주군","25.05.20"
"13793","울산광역시 울주군 온산읍 덕신리","1329-4","1329","0004","덕신동백","49.8500","202502","28","8,100","101","3","개인","개인","1992","영남7길 21","-","중개거래","울산 울주군","25.03.21"
"13794","울산광역시 울주군 범서읍 굴화리","743-1","0743","0001","문수산푸르지오","84.6478","202502","28","48,000","104","12","개인","개인","2014","장검길 48","-","중개거래","울산 울주군","25.04.21"
"13795","울산광역시 북구 달천동","887","0887","0000","달천아이파크2차(3단지)","84.9520","202502","28","32,800","304","11","개인","개인","2008","달천로 103-20","-","중개거래","울산 북구","25.04.21"
"13796","울산광역시 울주군 범서읍 천상리","666-1","0666","0001","벽산","59.9250","202502","28","13,500","102","12","개인","개인","1999","천상길 55","-","중개거래","울산 울주군","25.04.30"
"13797","울산광역시 북구 산하동","968-2","0968","0002","힐스테이트강동","84.7669","202502","28","30,700","105동","19","개인","개인","2017","강동산하5로 52","-","중개거래","울산 북구","25.04.25"
"13798","울산광역시 북구 산하동","1033-1","1033","0001","울산블루마시티2차푸르지오","84.9491","202502","28","27,200","103","9","개인","개인","2015","강동산하2로 43","-","중개거래","울산 북구","25.03.24"
"13799","울산광역시 울주군 범서읍 천상리","324-2","0324","0002","경동태원하이빌","59.9610","202502","28","8,500","108","8","개인","개인","2001","천상길 43","-","중개거래","울산 울주군","25.02.28"
"13800","울산광역시 울주군 삼남읍 교동리","1555-1","1555","0001","울산교동리슈빌","84.5903","202502","28","25,500","105","17","개인","개인","2008","향교로 164","-","중개거래","울산 울주군","25.04.18"
"13801","울산광역시 남구 야음동","911","0911","0000","대현더샵","68.6830","202502","28","63,000","-","8","개인","개인","2018","수암로190번길 18","20250324","중개거래","울산 남구","-"
"13802","울산광역시 중구 약사동","1108","1108","0000","울산약사더샵","69.9630","202502","28","54,700","205동","3","개인","개인","2017","약사로 20","-","중개거래","울산 중구","25.05.13"
"13803","울산광역시 남구 달동","1371-1","1371","0001","현대3차","84.9900","202502","28","28,700","103","1","개인","개인","1995","도산로101번길 4-19","-","중개거래","울산 남구","25.05.15"
"13804","울산광역시 동구 화정동","149-1","0149","0001","금강","53.8400","202502","28","8,700","202","1","개인","개인","1990","봉수로 170","-","중개거래","울산 동구","25.02.28"
"13805","울산광역시 중구 유곡동","271-2","0271","0002","에일린의뜰3차","84.8594","202502","28","53,000","-","18","개인","개인","2014","종가로 245","-","중개거래","울산 중구","-"
"13806","울산광역시 남구 삼산동","1605-3","1605","0003","현대문화1차","59.7600","202502","28","13,900","현대문화아파트 101","25","개인","개인","1996","화합로102번길 10","-","중개거래","울산 남구","25.03.17"
"13807","울산광역시 남구 삼산동","172-1","0172","0001","세양청구마을","84.9900","202502","28","35,400","108","10","개인","개인","1997","돋질로401번길 12","-","중개거래","울산 남구","25.08.12"
"13808","울산광역시 남구 삼산동","1529-1","1529","0001","벽산강변타운","59.9250","202502","28","20,500","101","15","개인","개인","1998","화합로 250","-","중개거래","울산 남구","25.03.28"
"13809","울산광역시 동구 화정동","240","0240","0000","벽산우진","124.3600","202502","28","27,000","-","11","개인","개인","1998","진성15길 55","20250304","중개거래","울산 동구","-"
"13810","울산광역시 동구 방어동","929-7","0929","0007","동구미소지움","59.3086","202502","28","22,400","-","23","개인","개인","2019","방어진순환도로 470","-","중개거래","울산 동구","25.06.18"
"13811","울산광역시 남구 삼산동","1529-1","1529","0001","벽산강변타운","59.9250","202502","28","20,800","103","6","개인","개인","1998","화합로 250","-","중개거래","울산 남구","25.04.09"
"13812","울산광역시 남구 삼산동","1564-1","1564","0001","삼산동대성스카이렉스","139.8000","202502","28","54,300","102","28","개인","개인","2010","삼산로 303","-","중개거래","울산 남구","25.04.10"
"13813","울산광역시 동구 화정동","949","0949","0000","힐스테이트 이스턴베이","84.9083","202502","28","37,500","-","16","개인","개인","2015","화진길 100","-","중개거래","울산 동구","-"
"13814","울산광역시 남구 신정동","1880","1880","0000","태화강풍림엑슬루타워","129.2800","202502","28","56,700","A","25","개인","개인","2011","봉월로 167","-","중개거래","울산 남구","25.05.09"
"13815","울산광역시 남구 신정동","1852","1852","0000","신성미소지움1단지","119.9400","202502","28","66,500","101","11","개인","개인","2007","대암로 25","-","중개거래","울산 남구","25.05.07"
"13816","울산광역시 남구 신정동","1903","1903","0000","양우내안애팰리스","84.6050","202502","28","33,700","-","10","개인","개인","2016","봉월로 55","-","중개거래","울산 남구, 울산 중구","25.04.29"
"13817","울산광역시 남구 신정동","851-21","0851","0021","신정현대홈타운3","84.9600","202502","28","39,500","301","2","개인","개인","2001","수암로129번길 25","-","중개거래","울산 남구","25.04.25"
"13818","울산광역시 남구 신정동","1860","1860","0000","신정롯데킹덤","185.3976","202502","28","135,000","101","4","개인","개인","2008","문수로 471","-","중개거래","울산 남구","25.03.31"
"13819","울산광역시 남구 신정동","510-6","0510","0006","윈팰리스","84.9929","202502","28","22,700","윈팰리스","3","개인","법인","2018","중앙로248번길 14","-","직거래","-","25.03.24"
"13820","울산광역시 중구 성안동","871-13","0871","0013","대동뷰티파크","75.9039","202502","28","14,000","-","8","개인","개인","2004","함월10길 20","-","중개거래","울산 울주군, 울산 중구","25.03.20"
"13821","울산광역시 남구 무거동","220-1","0220","0001","부성타워맨션","84.7600","202502","28","19,300","-","10","개인","개인","1989","북부순환도로 43","-","중개거래","울산 남구","25.03.31"
"13822","울산광역시 남구 무거동","276-1","0276","0001","굴화주공2","39.7400","202502","28","13,300","204","8","개인","개인","1995","굴화4길 22","-","중개거래","울산 남구","25.03.20"
